"session","exam","year","question_id","subquestion_id","type","marks","AO","spec_reference","question_text","mark_scheme","extra_notes","question_page_start","question_page_end","mark_scheme_start_page","mark_scheme_end_page","has_figure","figure_labels_joined","has_table","table_labels_joined","source_qp","source_ms"
"JUN18","AQA GCSE Combined Science: Chemistry Paper 1H, 2018","2018","4","04.2","short answer","2","AO1","5.1.2.6, 5.2.1.4","Figure 4 represents one molecule of fluorine.
Complete the dot and cross diagram on Figure 4
You should show only the electrons in the outer shells.
[2 marks]
Figure 4","one shared pair anywhere in overlap between two circles or on intersection
6 other electrons on each atom","allow dots or crosses or mixture for all marks
ignore any inner shell electrons","8","8","12","12","true","Figure 4","false","","C1H Papers and Mark Schemes\AQA-8464C1H-QP-JUN18.PDF","C1H Papers and Mark Schemes\AQA-8464C1H-W-MS-JUN18.PDF"
"JUN18","AQA GCSE Combined Science: Chemistry Paper 1H, 2018","2018","4","04.3","multiple choice","1","AO2","5.1.1.5, 5.1.2.6","A fluorine atom can be represented as 
19
9 F
What is the total number of electrons in a fluorine molecule (F2)?
[1 mark]
Tick one box.

|   |   |
|---|---|
| ☐ | 9 |
| ☐ | 14 |
| ☐ | 18 |
| ☐ | 38 |","18","","8","8","12","12","false","","false","","C1H Papers and Mark Schemes\AQA-8464C1H-QP-JUN18.PDF","C1H Papers and Mark Schemes\AQA-8464C1H-W-MS-JUN18.PDF"
"JUN18","AQA GCSE Combined Science: Chemistry Paper 1H, 2018","2018","4","04.4","short answer","2","AO2","5.1.1.1, 5.1.2.6","Aluminium reacts with bromine to produce aluminium bromide.
Complete the balanced chemical equation for this reaction.
[2 marks]
Al + Br2 → ____","AlBr3
2 Al + 3 Br2 → 2 AlBr3","ignore state symbols
ignore charges
ignore brackets as eg Al(Br)3
allow 1 mark for balancing their equation with an incorrect product","9","9","12","12","false","","false","","C1H Papers and Mark Schemes\AQA-8464C1H-QP-JUN18.PDF","C1H Papers and Mark Schemes\AQA-8464C1H-W-MS-JUN18.PDF"
"JUN18","AQA GCSE Combined Science: Chemistry Paper 1H, 2018","2018","4","04.5","extended response","3","AO1","5.1.2.6","When chlorine reacts with potassium bromide, chlorine displaces bromine.
Cl2 + 2 KBr → Br2 + 2 KCl
Explain why chlorine is more reactive than bromine.
[3 marks]","chlorine is a smaller atom or has fewer energy levels or outer shell closer to nucleus
chlorine has less shielding or has the greater attraction between the nucleus and the outer shell or incoming electron
therefore chlorine can gain an electron (into the outer shell) more easily","max 2 if outer shell / level not mentioned
'it' refers to chlorine
allow converse reasons for bromine being less reactive
ignore chlorine has fewer electrons
if no other marks awarded allow 1 mark for correct trend in reactivity in Group 7
do not accept reference to incorrect particles eg chloride atom","9","10","12","12","false","","false","","C1H Papers and Mark Schemes\AQA-8464C1H-QP-JUN18.PDF","C1H Papers and Mark Schemes\AQA-8464C1H-W-MS-JUN18.PDF"
"JUN18","AQA GCSE Combined Science: Chemistry Paper 1H, 2018","2018","5","05.1","extended response","3","AO1","5.2.3.1","This question is about structure and bonding.
Figure 5 shows part of the structure and bonding in diamond.
Figure 5
Explain why diamond has a high melting point.
[3 marks]","covalent bonds
giant structure / macromolecule
lots of energy needed to break / overcome","max 2 for incorrect reference to particles or bonds
allow each C has 4 bonds
allow giant covalent structure for 2 marks
allow giant ionic / lattice structure for 1 mark
ignore lattice 
allow disrupt structure
ignore heat and high temperature
if no other marks awarded allow 1 mark for strong / many bonds","10","11","13","13","true","Figure 5","false","","C1H Papers and Mark Schemes\AQA-8464C1H-QP-JUN18.PDF","C1H Papers and Mark Schemes\AQA-8464C1H-W-MS-JUN18.PDF"
"JUN18","AQA GCSE Combined Science: Chemistry Paper 1H, 2018","2018","5","05.2","extended response","3","AO1","5.2.2.3","Figure 6 shows part of the structure and bonding in sodium chloride (NaCl).
Figure 6
Explain the conditions needed for sodium chloride to conduct electricity.
[3 marks]","dissolved (in water) or aqueous
molten / liquid
so ions are mobile or free moving","max 2 for incorrect reference to particles or bonds
allow in solution","11","12","13","13","true","Figure 6","false","","C1H Papers and Mark Schemes\AQA-8464C1H-QP-JUN18.PDF","C1H Papers and Mark Schemes\AQA-8464C1H-W-MS-JUN18.PDF"
"JUN18","AQA GCSE Combined Science: Chemistry Paper 1H, 2018","2018","5","05.3","extended response","3","AO1","5.2.1.5, 5.2.2.8","Figure 7 shows the structure of sodium.
Figure 7
Describe how sodium conducts thermal energy.
[3 marks]","delocalised electrons (from outer shell)
(free to) move
energy transferred (through structure)","max 2 for incorrect reference to particles or bonds
ignore conducts thermal energy
ignore electricity
if no other mark awarded allow 1 mark for ions / atoms vibrate","12","13","13","13","true","Figure 7","false","","C1H Papers and Mark Schemes\AQA-8464C1H-QP-JUN18.PDF","C1H Papers and Mark Schemes\AQA-8464C1H-W-MS-JUN18.PDF"
"JUN18","AQA GCSE Combined Science: Chemistry Paper 1H, 2018","2018","6","06.1","short answer","2","AO1","5.3.1.3","Group 2 metal carbonates thermally decompose to produce a metal oxide and a gas.
Give the formula of each product when calcium carbonate (CaCO3) is heated.
[2 marks]
____ and ____","CaO CO2 either order","ignore names","13","13","14","14","false","","false","","C1H Papers and Mark Schemes\AQA-8464C1H-QP-JUN18.PDF","C1H Papers and Mark Schemes\AQA-8464C1H-W-MS-JUN18.PDF"
"JUN18","AQA GCSE Combined Science: Chemistry Paper 1H, 2018","2018","6","06.2","calculation","3","AO2","5.3.1.2, 5.3.1.3, 5.1.1.5","The relative formula mass (Mr) of a Group 2 metal carbonate is 197
Relative atomic masses (Ar): C = 12 O = 16
Calculate the relative atomic mass (Ar) of the Group 2 metal in the metal carbonate.
Name the Group 2 metal.
[3 marks]
Relative atomic mass (Ar) = ____
Metal ____","[12 + (3 × 16)] or 60
(197 − 60 =) 137
barium or Ba
an answer of 137 scores the 2 calculation marks
barium or Ba without working scores this mark","","13","14","14","14","false","","false","","C1H Papers and Mark Schemes\AQA-8464C1H-QP-JUN18.PDF","C1H Papers and Mark Schemes\AQA-8464C1H-W-MS-JUN18.PDF"
"JUN18","AQA GCSE Combined Science: Chemistry Paper 1H, 2018","2018","6","06.3","calculation","3","AO2","5.3.1.2, 5.3.1.3","Figure 8 shows the volume of gas produced when a different Group 2 carbonate, W, is heated.
Figure 8
Calculate the gradient of the line in Figure 8
Give the unit.
[3 marks]
Gradient ____
Unit ____","(working)
Y increase and X increase measured from graph and substitution into ΔY/ΔX (1)
(answer) 167 (1)
(units) cm3/g (1)
an answer of 160‒174 scores the 2 calculation marks","allow answer in range 160‒174
allow cm3 g–1
if no other mark awarded allow 1 mark for the inverse ( ΔX/ΔY ) or 0.006","14","15","14","14","true","Figure 8","false","","C1H Papers and Mark Schemes\AQA-8464C1H-QP-JUN18.PDF","C1H Papers and Mark Schemes\AQA-8464C1H-W-MS-JUN18.PDF"
"JUN18","AQA GCSE Combined Science: Chemistry Paper 1H, 2018","2018","6","06.4","calculation","4","AO3","5.3.1.2, 5.3.1.3","24 dm3 of gas is produced when one mole of a Group 2 carbonate is heated. 
Determine the relative formula mass of the Group 2 carbonate W. 
Use Figure 8
[4 marks]
Relative formula mass (Mr) = ____","(from graph)
volume to 240 cm3 mass = 1.45 g (1)
ratio is 24 000/240 = 100 (1)
100 × 1.45 = 145 (1)
or
allow method using answer from 06.3:
x = y/m
24 (dm3) to 24 000 (cm3)
24 000/answer from 06.3 (1)
an answer of 140–150 scores 4 marks
an answer of 0.14–0.15 scores 3 marks
allow answer based on any reading from the graph (eg 250 cm3 = 1.5 g)
allow ratio from their volume (eg 24 000/250 × 1.5)
allow range 140–150
(rearrangement of y = mx where m = answer from 06.3)","allow answer based on any reading from the graph
(eg 250 cm3 = 1.5 g)
allow ratio from their volume
eg 
24 000/250 × 1.5
allow range 140‒150
(rearrangement of y = mx where m = answer from question 06.3)
allow range 140‒150","15","15","14","14","true","Figure 8","false","","C1H Papers and Mark Schemes\AQA-8464C1H-QP-JUN18.PDF","C1H Papers and Mark Schemes\AQA-8464C1H-W-MS-JUN18.PDF"
"JUN18","AQA GCSE Combined Science: Chemistry Paper 1H, 2018","2018","7","07.1","extended response","6","AO3","5.1.2.3, 5.4.2.4","A scientist does two tests on four white solids. The solids are labelled A, B, C and D.
Test 1 Adds the sample of the solid to distilled water and stirs.
Test 2 Measures the pH of the solution after Test 1
Table 2 shows the results.

Table 2

| Solid | Appearance after stirring          | pH |
|-------|------------------------------------|----|
| A     | colourless solution, no solid      | 14 |
| B     | colourless solution, no solid      | 3  |
| C     | colourless solution, solid remains | 9  |
| D     | colourless liquid, solid remains   | 7  |

These four solids are:
• magnesium oxide
• phosphorus oxide
• silicon dioxide
• sodium oxide.

Table 3 shows the solubility of these four solids in water.

Table 3

| Solid           | Solubility in grams per 100 cm3 of water |
|-----------------|----------------------------------------|
| Magnesium oxide | 0.01                                   |
| Phosphorus oxide| 52                                     |
| Silicon dioxide | 0                                      |
| Sodium oxide    | 109                                    |

Identify the solids A, B, C and D.
Explain your answers.
[6 marks]","Level 3: Relevant points (reasons / causes) are identified, given in detail and logically linked to form a clear account.
Level 2: Relevant points (reasons / causes) are identified, and there are attempts at logical linking. The resulting account is not fully clear.
Level 1: Points are identified and stated simply, but their relevance is not clear and there is no attempt at logical linking.
No relevant content

Indicative content:
A is sodium oxide
B is phosphorus oxide
C is magnesium oxide
D is silicon dioxide
linked statements:
A is sodium oxide because it has highest pH or pH = 14 or is a strong alkali
B is phosphorus oxide because it has lowest pH or pH = 3 or is an acid
C is magnesium oxide because it has 2nd highest pH or pH = 9 or is a (weak) alkali
D is silicon dioxide because it is neutral or pH = 7
or
A and B are sodium oxide or phosphorus oxide because both soluble or no solid remains
C is magnesium oxide because it will be the colourless solution with solid remaining
D is silicon dioxide because it will be the colourless liquid with solid remaining
for level 3 the solids must be correctly identified","for level 3 the solids must be correctly identified","16","18","16","16","false","","true","Table 2; Table 3","C1H Papers and Mark Schemes\AQA-8464C1H-QP-JUN18.PDF","C1H Papers and Mark Schemes\AQA-8464C1H-W-MS-JUN18.PDF"
"JUN18","AQA GCSE Combined Science: Chemistry Paper 1H, 2018","2018","7","07.2","calculation","2","AO1","5.4.2.5","10 cm3 of solution B is added to a beaker.
Distilled water is added to the beaker until the final volume in the beaker is 1000 cm3
The pH of the solution is measured before and after distilled water is added.
Table 4 shows the results.

Table 4

| Volume of solution in beaker | pH of solution B |
|-----------------------------|------------------|
| 10 cm3                      | 3                |
| 1000 cm3                    | X                |

Calculate the value of X.
[2 marks]
X = ____","dilution by a factor of 100
(pH=) 5
an answer of (pH=) 5 gains 2 marks","allow pH changes by 1 when solution is diluted by factor of 10
or
allow pH changes by 2","18","18","16","16","false","","true","Table 4","C1H Papers and Mark Schemes\AQA-8464C1H-QP-JUN18.PDF","C1H Papers and Mark Schemes\AQA-8464C1H-W-MS-JUN18.PDF"
"JUN18","AQA GCSE Combined Science: Chemistry Paper 1H, 2018","2018","8","08.1","short answer","1","AO1","5.4.2.1","This question is about iron.
Iron reacts with dilute hydrochloric acid to produce iron chloride solution and one other product.
Name the other product.
[1 mark]","hydrogen or H2","allow hydrogen gas
ignore H without the 2 subscript","19","19","18","18","false","","false","","C1H Papers and Mark Schemes\AQA-8464C1H-QP-JUN18.PDF","C1H Papers and Mark Schemes\AQA-8464C1H-W-MS-JUN18.PDF"
"JUN18","AQA GCSE Combined Science: Chemistry Paper 1H, 2018","2018","8","08.2","short answer","1","AO1","5.1.1.2","Suggest how any unreacted iron can be separated from the mixture.
[1 mark]","filtration / filter","allow magnet or decant
ignore heating","19","19","18","18","false","","false","","C1H Papers and Mark Schemes\AQA-8464C1H-QP-JUN18.PDF","C1H Papers and Mark Schemes\AQA-8464C1H-W-MS-JUN18.PDF"
"JUN18","AQA GCSE Combined Science: Chemistry Paper 1H, 2018","2018","8","08.3","calculation","5","AO2","5.3.2.2","Magnesium reacts with iron chloride solution.
3 Mg + 2 FeCl3 → 2 Fe + 3 MgCl2
0.120 g of magnesium reacts with excess iron chloride solution.
Relative atomic masses (Ar): Mg = 24 Fe = 56
Calculate the mass of iron produced, in mg
[5 marks]
Mass of iron = ____ mg","(Mg)
0.12/24 = 0.005 (moles) (1)
(Fe)
(2/3) × 0.005 = 0.00333 (moles) (1)
(mass Fe) = 0.00333 × 56 = 0.1866 (g) = 187 (mg) (1)
OR
(Mg) = 0.12/(3×24) = 0.00166 or 1/600 (moles) (1)
(mass of Fe) = 0.00166 × 112 (2 × 56) = 0.1866 (g) = 187 (mg) (1)

an answer of 185–190 (mg) scores 5 marks
an answer of 0.185–0.19 scores 4 marks
mark is for ÷ by 24
mark is for × 2/3
mark is for × 56
an answer of 280 (mg) scores 4 marks
an answer of 0.280 scores 3 marks (no ratio from equation)
184 scores 0 [=(3×24) + (2×56)]","an answer of 185‒190 (mg) scores 5 marks
an answer of 0.185‒0.19 scores 4 marks
mark is for ÷ by 24
mark is for × 2/3
mark is for × 56
an answer of 280 (mg) scores 4 marks
an answer of 0.280 scores 3 marks (no ratio from equation)
184 scores 0 [=(3×24) + (2×56)]","19","20","18","18","false","","false","","C1H Papers and Mark Schemes\AQA-8464C1H-QP-JUN18.PDF","C1H Papers and Mark Schemes\AQA-8464C1H-W-MS-JUN18.PDF"
"JUN18","AQA GCSE Combined Science: Chemistry Paper 1H, 2018","2018","8","08.4","extended response","3","AO2","5.4.1.2, 5.4.1.4","Explain which species is reduced in the reaction between magnesium and iron chloride.
3 Mg + 2 FeCl3 → 2 Fe + 3 MgCl2
Your answer should include the half equation for the reduction.
[3 marks]","Fe3+
(because) reduction is gain of electrons
Fe3+ + 3e(−) → Fe","allow change in oxidation state / (+)3 to 0","20","20","18","18","false","","false","","C1H Papers and Mark Schemes\AQA-8464C1H-QP-JUN18.PDF","C1H Papers and Mark Schemes\AQA-8464C1H-W-MS-JUN18.PDF"
"JUN19","AQA GCSE Combined Science: Chemistry Paper 1H, 2019","2019","1","Q01.1","multiple choice","1","AO3","5.4.1.2","This question is about reactions of metals.
Figure 1 shows what happens when calcium, copper, magnesium and zinc are added to hydrochloric acid.
Figure 1
What is the order of decreasing reactivity of these four metals?
[1 mark]
Tick (✓) one box.

|   |   |
|---|---|
| ☐ | Zn Ca Cu Mg |
| ☐ | Ca Cu Mg Zn |
| ☐ | Cu Zn Ca Mg |
| ☐ | Ca Mg Zn Cu |","Ca Mg Zn Cu","","2","2","2","2","true","Figure 1","false","","C1H Papers and Mark Schemes\AQA-8464C1H-QP-JUN19.PDF","C1H Papers and Mark Schemes\AQA-8464C1H-W-MS-JUN19.PDF"
"JUN19","AQA GCSE Combined Science: Chemistry Paper 1H, 2019","2019","1","Q01.2","short answer","2","AO3","5.4.1.2","A student wants to make a fair comparison of the reactivity of the metals with hydrochloric acid.
Name two variables that must be kept constant.
[2 marks]
1
____
2
____","any two from:
• mass (of metal / element)
• surface area (of metal / element)
• concentration (of acid)
• volume (of acid)
• temperature (of acid)","allow weight
ignore size
ignore length
ignore pH
ignore strength
ignore room temperature","3","3","2","2","false","","false","","C1H Papers and Mark Schemes\AQA-8464C1H-QP-JUN19.PDF","C1H Papers and Mark Schemes\AQA-8464C1H-W-MS-JUN19.PDF"
"JUN19","AQA GCSE Combined Science: Chemistry Paper 1H, 2019","2019","1","Q01.3","short answer","1","AO2","5.4.1.2","What is the independent variable in this reaction?
[1 mark]
____","(type of) metal / element","","3","3","2","2","false","","false","","C1H Papers and Mark Schemes\AQA-8464C1H-QP-JUN19.PDF","C1H Papers and Mark Schemes\AQA-8464C1H-W-MS-JUN19.PDF"
"JUN19","AQA GCSE Combined Science: Chemistry Paper 1H, 2019","2019","1","Q01.4","short answer","2","AO3","5.1.2.3, 5.1.2.5, 5.4.1.2","Predict the reactivity of beryllium compared with magnesium.
Give a reason for your answer.
Use the periodic table.
[2 marks]
____
Reason
____","(beryllium is) less reactive
any one from:
• greater attraction between nucleus and outer electrons
• more energy is needed to remove electrons
• loss of electrons is more difficult
• outer electrons closer to nucleus
• less shielding","allow converse answers for magnesium
MP2 only if MP1 is correct
allow higher in group
allow reactivity increases down the group
ignore reactivity series","3","3","2","2","false","","false","","C1H Papers and Mark Schemes\AQA-8464C1H-QP-JUN19.PDF","C1H Papers and Mark Schemes\AQA-8464C1H-W-MS-JUN19.PDF"
"JUN19","AQA GCSE Combined Science: Chemistry Paper 1H, 2019","2019","1","Q01.5","calculation","3","AO2","5.3.2.5","A solution of hydrochloric acid contains 3.2 g of hydrogen chloride in 50 cm3
Calculate the concentration of hydrogen chloride in g per dm3
[3 marks]
Concentration = ____ g per dm3","50/1000 = 0.05 (dm3)
3.2/0.05 = 64 (g per dm3)

alternative approach:
3.2/50 = 0.064
0.064 × 1000 = 64 (g per dm3)

alternative approach:
1000/50 = 20
20 × 3.2 = 64 (g per dm3)

an answer of 64 (g per dm3) scores 3 marks
an incorrect answer for one step does not prevent allocation of marks for subsequent steps
an answer of 0.16 / 0.064 / 0.64 / 6.4 / 6.4 × 10–5 (g per dm3) gains 2 marks","","3","4","2","2","false","","false","","C1H Papers and Mark Schemes\AQA-8464C1H-QP-JUN19.PDF","C1H Papers and Mark Schemes\AQA-8464C1H-W-MS-JUN19.PDF"
"JUN19","AQA GCSE Combined Science: Chemistry Paper 1H, 2019","2019","2","Q02.1","short answer","1","AO1","5.2.2.2","This question is about salts.
Ammonium nitrate solution is produced when ammonia gas reacts with nitric acid.
Give the state symbol for ammonium nitrate solution.
[1 mark]
____","(aq)","allow aq 
ignore aqueous
ignore formulae","4","4","4","4","false","","false","","C1H Papers and Mark Schemes\AQA-8464C1H-QP-JUN19.PDF","C1H Papers and Mark Schemes\AQA-8464C1H-W-MS-JUN19.PDF"
"JUN19","AQA GCSE Combined Science: Chemistry Paper 1H, 2019","2019","2","Q02.2","multiple choice","1","AO1","5.1.1.1, 5.4.2.2","What is the formula of nitric acid?
[1 mark]
Tick (✓) one box.

|   |   |
|---|---|
| ☐ | HCl |
| ☐ | HNO3 |
| ☐ | H2SO4 |
| ☐ | NH4OH |","HNO3","","4","4","4","4","false","","false","","C1H Papers and Mark Schemes\AQA-8464C1H-QP-JUN19.PDF","C1H Papers and Mark Schemes\AQA-8464C1H-W-MS-JUN19.PDF"
"JUN19","AQA GCSE Combined Science: Chemistry Paper 1H, 2019","2019","2","Q02.3","short answer","2","AO1","5.4.2.4","Ammonia gas dissolves in water to produce ammonia solution.
Ammonia solution contains hydroxide ions, OH–
A student adds universal indicator to solutions of nitric acid and ammonia.
What colour is observed in each solution?
[2 marks]
Colour in nitric acid ______
Colour in ammonia solution ______","red
purple
or
blue","allow orange or yellow
do not accept green
allow shades of purple eg violet","4","4","4","4","false","","false","","C1H Papers and Mark Schemes\AQA-8464C1H-QP-JUN19.PDF","C1H Papers and Mark Schemes\AQA-8464C1H-W-MS-JUN19.PDF"
"JUN19","AQA GCSE Combined Science: Chemistry Paper 1H, 2019","2019","2","Q02.4","multiple choice","1","AO3","5.4.2.4","The student gradually added nitric acid to ammonia solution.
Which row, A, B, C or D, shows the change in pH as the nitric acid is added until in excess?
[1 mark]
Tick (✓) one box.

|   | pH of ammonia solution at start | pH after addition of excess nitric acid |
|---|-----------------------------|-------------------------------------|
| ☐ | 10                          | 7                                   |
| ☐ | 2                           | 10                                  |
| ☐ | 7                           | 1                                   |
| ☐ | 10                          | 2                                   |","D","","5","5","5","5","false","","false","","C1H Papers and Mark Schemes\AQA-8464C1H-QP-JUN19.PDF","C1H Papers and Mark Schemes\AQA-8464C1H-W-MS-JUN19.PDF"
"JUN19","AQA GCSE Combined Science: Chemistry Paper 1H, 2019","2019","2","Q02.5","calculation","3","AO2","5.3.1.2","Calculate the percentage by mass of oxygen in ammonium nitrate (NH4NO3).
Relative atomic masses (Ar): H = 1 N = 14 O = 16
Relative formula mass (Mr): NH4NO3 = 80
[3 marks]
Percentage by mass of oxygen = ____ %","3 × 16 = 48
48/80 × 100 = 60 (%)
an answer of 60 (%) scores 3 marks
an answer of 20 (%) scores 2 marks for:
16/80 × 100 = 20 (%)","","5","5","5","5","false","","false","","C1H Papers and Mark Schemes\AQA-8464C1H-QP-JUN19.PDF","C1H Papers and Mark Schemes\AQA-8464C1H-W-MS-JUN19.PDF"
