session,exam,year,question_id,subquestion_id,type,marks,AO,spec_reference,question_text,mark_scheme,extra_notes,question_page_start,question_page_end,mark_scheme_start_page,mark_scheme_end_page,has_figure,figure_labels_joined,has_table,table_labels_joined,source_qp,source_ms
JUN18,AQA GCSE Combined Science: Chemistry Paper 2H,2018,2,02.3,calculation,2,AO2,5.9.2.4,"4.1 kg of a plastic, used to make plastic bottles, has a carbon footprint of 6.0 kg of carbon dioxide.
Calculate the carbon footprint of one plastic bottle of mass 23.5 g
Carbon footprint = _______ kg of carbon dioxide","6.0 × 0.0235 = 0.141
4.1 × 0.0235 = 0.0964
0.141 − 0.0964 = 0.0446 (kg)","an answer of 0.0344(kg) scores
2 marks 
allow correct rounding
allow calculator reading 
if no mark awarded:
allow 1 mark for 34.4 or 0.344
allow 2 marks for 34.4 g",6,7,11,11,FALSE,,FALSE,,AQA-8464C2H-QP-JUN18.PDF,AQA-8464C2H-W-MS-JUN18.PDF
JUN18,AQA GCSE Combined Science: Chemistry Paper 2H,2018,2,02.4,short answer,1,AO1,"5.9.2.4, 5.10.2.2","Give one way that carbon dioxide emissions can be reduced when a plastic bottle is manufactured.
________________________","use less plastic 
or
use recycled plastic","allow carbon capture
ignore any reference to energy /
fuels ",7,7,11,11,FALSE,,FALSE,,AQA-8464C2H-QP-JUN18.PDF,AQA-8464C2H-W-MS-JUN18.PDF
JUN18,AQA GCSE Combined Science: Chemistry Paper 2H,2018,2,02.5,extended response,6,AO1,"5.9.1.2, 5.9.1.3, 5.9.1.4","Explain how the percentages of nitrogen, oxygen and carbon dioxide in the Earth’s atmosphere today have changed from the Earth’s early atmosphere.
________________________","Level 3: Relevant points (reasons / causes) are identified, given in detail and logically linked to give a clear account. 5–6
Level 2: Relevant points (reasons / causes) are identified, and there are attempts at logically linking. The resulting account is not fully clear. 3–4
Level 1: Points are identified and stated simply, but their relevance is not clear and there is no attempt at logical linking. 1–2
No relevant content 0

Indicative content
nitrogen increased
- because volcanoes produced nitrogen
- because (denitrifying) bacteria produced nitrogen 
- because ammonia was converted to nitrogen
oxygen increased
- because algae and plants produced oxygen
- by photosynthesis
carbon dioxide decreased
- because algae and plants used carbon dioxide
- by photosynthesis
- because oceans formed and carbon dioxide dissolved in the water
- because carbon dioxide formed carbonates, which precipitate as sediments or formed sedimentary limestone rocks
- because algae / plants and animals formed fossil fuels / coal / crude oil / natural gas",,7,7,11,11,FALSE,,FALSE,,AQA-8464C2H-QP-JUN18.PDF,AQA-8464C2H-W-MS-JUN18.PDF
JUN18,AQA GCSE Combined Science: Chemistry Paper 2H,2018,3,03.1,calculation,1,AO2,5.10.1.2,"A student investigated the mass of dissolved solids in 5 cm3 samples of water.
Figure 3 shows the apparatus.
Figure 3
Table 2 shows the student’s results.

Table 2
| Type of water | Mass in g | Watch glass | Watch glass and dissolved solids | Dissolved solids in 5 cm3 of water | Dissolved solids in 1000 cm3 of water |
|--------------|-----------|-------------|----------------------------------|------------------------------------|----------------------------------------|
| Sea water    | 9.34      | 9.48        | 0.14                             | 28.00                              |
| River water  | 9.15      | 9.23        | 0.08                             | X                                  |
| Rainwater    | 8.93      | 8.93        | 0.00                             | 0.00                               |

Calculate mass X in Table 2
Mass X = _______ g",16(.0),,8,8,12,12,TRUE,Figure 3,TRUE,Table 2,AQA-8464C2H-QP-JUN18.PDF,AQA-8464C2H-W-MS-JUN18.PDF
JUN18,AQA GCSE Combined Science: Chemistry Paper 2H,2018,3,03.2,short answer,2,AO3,5.10.1.2,"5 cm3 is a small volume of water for each experiment.
Give one advantage and one disadvantage of using a larger volume.
Advantage ________________________
Disadvantage ________________________","advantage: more accurate result
disadvantage: takes a long(er) time, more energy needed (to heat more water)","do not accept reliable
ignore expensive",9,9,12,12,FALSE,,FALSE,,AQA-8464C2H-QP-JUN18.PDF,AQA-8464C2H-W-MS-JUN18.PDF
JUN18,AQA GCSE Combined Science: Chemistry Paper 2H,2018,3,03.3,short answer,1,AO1,"5.8.1.1, 5.10.1.2","Potable water is not pure water.
Describe the difference between potable water and pure water.
________________________","pure: no dissolved solids / impurities or no (dissolved) chlorine
and
potable: has dissolved solids / impurities or has (dissolved) chlorine","a clear comparative statement 
referring to solutes gains the 
mark
allow only water / H2O
ignore safe to drink
ignore safe to drink",9,9,12,12,FALSE,,FALSE,,AQA-8464C2H-QP-JUN18.PDF,AQA-8464C2H-W-MS-JUN18.PDF
JUN18,AQA GCSE Combined Science: Chemistry Paper 2H,2018,3,03.4,extended response,3,AO1,5.10.1.2,"Potable water is obtained from both groundwater and from sea water.
Describe how groundwater and sea water are treated to produce potable water.
________________________","groundwater:
- filtered
- sterilised
seawater:
- distilled or reverse osmosis","allow acceptable method of 
filtration
allow acceptable method of 
sterilisation
allow desalination
ignore salt removed
ignore boiling alone
ignore filtering
do not accept fractional 
distillation",9,10,12,12,FALSE,,FALSE,,AQA-8464C2H-QP-JUN18.PDF,AQA-8464C2H-W-MS-JUN18.PDF
JUN18,AQA GCSE Combined Science: Chemistry Paper 2H,2018,3,03.5,calculation,2,AO2,5.10.1.2,"The percentage by mass of dissolved solids in a 6.50 g sample is 2.2%
Calculate the mass of the dissolved solids.
Mass of dissolved solids = _______ g","(2.2 / 100) × 6.50
= 0.143 (g)","an answer of 0.143 (g) 
or 0.14 (g) scores 2 marks",10,11,12,12,FALSE,,FALSE,,AQA-8464C2H-QP-JUN18.PDF,AQA-8464C2H-W-MS-JUN18.PDF
JUN18,AQA GCSE Combined Science: Chemistry Paper 2H,2018,4,04.1,short answer,1,AO1,5.8.1.2,"Fertilisers are formulations.
What is a formulation?
________________________",a mixture designed as a useful product,,11,11,13,13,FALSE,,FALSE,,AQA-8464C2H-QP-JUN18.PDF,AQA-8464C2H-W-MS-JUN18.PDF
JUN18,AQA GCSE Combined Science: Chemistry Paper 2H,2018,4,04.2,calculation,4,AO2,"5.8.1.2, 5.3.2.1","A bag of fertiliser contains 14.52 kg of ammonium nitrate (NH4NO3).
Relative formula mass (Mr): NH4NO3 = 80
Calculate the number of moles of ammonium nitrate in the bag of fertiliser.
Give your answer in standard form to 2 significant figures.
Moles of ammonium nitrate = _______ mol","mass = 14 520 g
14 520 / 80 = 181.5 (mol)
= 1.8 × 10^2 (mol)","an answer of 1.8 × 102 (mol)
gains 4 marks
allow correct substitution of 
incorrectly converted mass
must use Mr given (80) to gain 
marks in steps 2 and 3
allow answer correctly given in 
standard form to correct sig figs 
from an incorrect calculation",11,12,13,13,FALSE,,FALSE,,AQA-8464C2H-QP-JUN18.PDF,AQA-8464C2H-W-MS-JUN18.PDF
JUN18,AQA GCSE Combined Science: Chemistry Paper 2H,2018,4,04.3,extended response,4,AO1,5.2.2.3,"The fertiliser also contains potassium chloride.
Explain why potassium chloride has a high melting point.
________________________","(giant) lattice
ionic
strong bonds or strong electrostatic forces
large amounts of energy needed to overcome","max 2 marks for incorrect 
reference to bonding or
structure or particles
allow giant structure
do not accept strong 
intermolecular forces / bonds
ignore heat",12,13,13,13,FALSE,,FALSE,,AQA-8464C2H-QP-JUN18.PDF,AQA-8464C2H-W-MS-JUN18.PDF
JUN18,AQA GCSE Combined Science: Chemistry Paper 2H,2018,5,05.1,short answer,2,AO2,"5.1.1.1, 5.6.1.2","A student investigated the effect of the size of marble chips on the rate of the reaction between marble chips and hydrochloric acid.
This is the method used.
1. Add 10 g of marble chips into the flask.
2. Add 50 cm3 of hydrochloric acid, connect the gas syringe and start a timer.
3. Record the volume of gas produced every 10 seconds.
Figure 4 shows the apparatus.
Figure 4
Complete the equation for the reaction.
CaCO3 + HCl → ________________________",CaCl2 + CO2 + H2O,"balancing: 2 (HCl) 
products in any order
dependent on correct formulae 
for products",13,14,14,14,TRUE,Figure 4,FALSE,,AQA-8464C2H-QP-JUN18.PDF,AQA-8464C2H-W-MS-JUN18.PDF
JUN18,AQA GCSE Combined Science: Chemistry Paper 2H,2018,5,05.2,short answer,3,AO2,5.6.1.1,"Figure 5 shows the student’s results.
Figure 5
Describe the trend shown in Figure 5
Use values in your answer.
________________________","value from graph used to show volume increase
values from graph used to show the volume increases less rapidly
volume or time stated when graph line levels off","values must be approximately 
correct
must include a time or volume 
value
must include time interval or 
volume increment
allow levels off at 60 (cm3
) or
28 to 30 s
allow descriptions in terms of 
rate of reaction",14,15,14,14,TRUE,Figure 5,FALSE,,AQA-8464C2H-QP-JUN18.PDF,AQA-8464C2H-W-MS-JUN18.PDF
JUN18,AQA GCSE Combined Science: Chemistry Paper 2H,2018,5,05.3,short answer,2,AO2,5.6.1.1,"Describe how you would use Figure 5 to find the rate of the reaction at 15 seconds.
You do not need to do a calculation.
________________________","draw tangent at 15 s
calculate gradient","allow draw a straight line on the 
curve at 15 s
allow correct description of 
gradient calculation
ignore calculations if given",15,15,14,14,TRUE,Figure 5,FALSE,,AQA-8464C2H-QP-JUN18.PDF,AQA-8464C2H-W-MS-JUN18.PDF
JUN18,AQA GCSE Combined Science: Chemistry Paper 2H,2018,5,05.4,short answer,1,AO1,5.6.1.1,"Give the units for the rate of this reaction.
________________________",centimetres cubed per second,"allow cm3/s or cm3 s−1 (all lower 
case) 
allow mixture of abbreviations 
and words, eg centimetres 
cubed/s
do not accept non-SI 
abbreviations (eg sec for s)",15,15,14,14,FALSE,,FALSE,,AQA-8464C2H-QP-JUN18.PDF,AQA-8464C2H-W-MS-JUN18.PDF
JUN18,AQA GCSE Combined Science: Chemistry Paper 2H,2018,5,05.5,short answer,1,AO3,"5.6.1.1, 5.6.1.2","Table 3 shows the results of the investigation.

Table 3
| Relative size of marble chips | Volume of gas produced in cm3 after given time in seconds |
|------------------------------|----------------------------------------------------------|
|                              | 10 s | 20 s | 30 s | 40 s | 50 s | 60 s |
| Small                        | 35   | 53   | 60   | 60   | 60   | 60   |
| Medium                       | 21   | 39   | 51   | 58   | 60   | 60   |
| Large                        | 14   | 29   | 39   | 48   | 58   | 60   |

Give one conclusion about how the size of the marble chips affects the rate of the reaction.
________________________",(rate) increases as chips get smaller,allow converse,15,15,14,14,FALSE,,TRUE,Table 3,AQA-8464C2H-QP-JUN18.PDF,AQA-8464C2H-W-MS-JUN18.PDF
JUN18,AQA GCSE Combined Science: Chemistry Paper 2H,2018,5,05.6,short answer,1,AO3,"5.3.2.4, 5.6.1.1","Suggest why all three sizes of marble chips produce a maximum volume of 60 cm3 of gas.
________________________",same amount of acid or same number of moles of acid,"allow same volume of acid
allow same concentration of 
acid
allow same mass of CaCO3 / 
marble chips
allow one reactant is the limiting 
factor",15,16,14,14,FALSE,,TRUE,Table 3,AQA-8464C2H-QP-JUN18.PDF,AQA-8464C2H-W-MS-JUN18.PDF
JUN18,AQA GCSE Combined Science: Chemistry Paper 2H,2018,5,05.7,calculation,2,AO2,5.6.1.2,"Figure 6 shows eight small cubes, each 1 cm x 1 cm x 1 cm, and one large cube, 2 cm x 2 cm x 2 cm.
Figure 6
Total volume of small cubes = 8 cm3
Volume of large cube = 8 cm3
Total surface area of small cubes = 48 cm2
Calculate the surface area of the large cube.
Surface area of the large cube = _______ cm2","(surface area of each face = 2 × 2 = ) 4
(6 × 4 = ) 24 (cm^2)","an answer of 24 (cm2) scores 2
marks
allow 6 × student’s value from 
step 1",16,16,14,14,TRUE,Figure 6,FALSE,,AQA-8464C2H-QP-JUN18.PDF,AQA-8464C2H-W-MS-JUN18.PDF
JUN18,AQA GCSE Combined Science: Chemistry Paper 2H,2018,5,05.8,extended response,2,AO3,"5.6.1.2, 5.6.1.3","Explain why the size of the marble chips affects the rate of the reaction.
Give your answer in terms of ‘collision theory’.",small(er) chips have large(r) surface area (for the same volume) so more frequent collisions,"allow converse
allow more chance of collisions
allow more likely to collide
do not accept reference to 
speed of particles or energy of
collisions
ignore more collisions
ignore more successful 
collisions",16,16,14,14,FALSE,,FALSE,,AQA-8464C2H-QP-JUN18.PDF,AQA-8464C2H-W-MS-JUN18.PDF
JUN18,AQA GCSE Combined Science: Chemistry Paper 2H,2018,5,05.9,extended response,3,AO2,"5.6.1.2, 5.6.1.3","The student repeated the investigation with small marble chips using hydrochloric acid with a lower concentration.
Figure 7 shows the volume of gas produced during the first 40 seconds.
Figure 7
Explain why the results for the lower concentration of acid are different from the results for the higher concentration of acid.
________________________","(sloping part is less steep because) reaction is slower due to less frequent collisions fewer acid particles (in same volume)
or
(sloping part is less steep because) reaction is slower (1) there are fewer acid particles (in same volume) (1)
(graph levels off lower) so less gas is produced (1)","allow converse for more 
concentrated acid
do not accept reference to 
speed of particles or energy of 
collisions
ignore fewer collisions
ignore weaker acid",17,17,14,14,TRUE,Figure 7,FALSE,,AQA-8464C2H-QP-JUN18.PDF,AQA-8464C2H-W-MS-JUN18.PDF
JUN18,AQA GCSE Combined Science: Chemistry Paper 2H,2018,6,06.1,short answer,2,AO1,5.8.2.4,"Bleach is a solution of sodium hypochlorite (NaClO).
Chlorine gas is produced when bleach reacts with hydrochloric acid.
NaClO(aq) + 2HCl (aq) ⇌ NaCl(aq) + H2O(l) + Cl2(g)
Give the test and result for chlorine gas.
________________________",damp / moist litmus paper bleaches / goes white,ignore colour of litmus paper,18,18,17,17,FALSE,,FALSE,,AQA-8464C2H-QP-JUN18.PDF,AQA-8464C2H-W-MS-JUN18.PDF
JUN18,AQA GCSE Combined Science: Chemistry Paper 2H,2018,6,06.2,extended response,2,AO1,"5.6.2.1, 5.6.2.3","Figure 8 shows a sealed flask of sodium hypochlorite and hydrochloric acid at equilibrium.
Figure 8
Explain why equilibrium is reached in this reaction.
________________________",forward and reverse rates equal because no escape of reactants or products,"allow closed system
allow particles for reactants or 
products",18,19,17,17,TRUE,Figure 8,FALSE,,AQA-8464C2H-QP-JUN18.PDF,AQA-8464C2H-W-MS-JUN18.PDF
JUN18,AQA GCSE Combined Science: Chemistry Paper 2H,2018,6,06.3,extended response,4,AO3,"5.6.2.3, 5.6.2.4, 5.6.2.5, 5.6.2.7","The stopper in Figure 8 is removed and hydrochloric acid is added.
The stopper is replaced.
Explain what happens to the equilibrium.
________________________",equilibrium shifts to right-hand side to produce more of any products or to reduce any reactants (new) equilibrium will be established,"allow no longer in equilibrium
allow in favour of forward 
reaction
allow correct references to Le 
Chatelier’s Principle",19,20,17,17,TRUE,Figure 8,FALSE,,AQA-8464C2H-QP-JUN18.PDF,AQA-8464C2H-W-MS-JUN18.PDF
JUN18,AQA GCSE Combined Science: Chemistry Paper 2H,2018,6,06.4,extended response,2,AO2,"5.6.2.4, 5.6.2.6","Chlorine gas is also produced when hydrogen chloride decomposes.
2HCl(g) ⇌ H2(g) + Cl2(g)
The forward reaction is endothermic.
Predict the effect of increasing the temperature on the amount of chlorine gas produced at equilibrium.
Explain your answer using Le Chatelier’s Principle.
________________________",amount of chlorine gas increases (because) system shifts to counteract the change,"allow (because) system shifts to 
take in energy
allow (because) system shifts in 
endothermic direction",20,20,17,17,FALSE,,FALSE,,AQA-8464C2H-QP-JUN18.PDF,AQA-8464C2H-W-MS-JUN18.PDF
JUN18,AQA GCSE Combined Science: Chemistry Paper 2H,2018,6,06.5,extended response,2,AO2,"5.6.2.4, 5.6.2.7","Explain the effect of increasing the pressure on this equilibrium.
________________________",no change because equal numbers of molecules or moles (of gas) on each side,,20,20,17,17,FALSE,,FALSE,,AQA-8464C2H-QP-JUN18.PDF,AQA-8464C2H-W-MS-JUN18.PDF
JUN19,"AQA GCSE Combined Science: Chemistry Paper 2H, 2019",2019,1,01.1,multiple choice,1,AO1,5.10.1.2,"Water that is safe to drink contains dissolved substances.
What do we call water that is safe to drink?
[1 mark]
Tick () one box.
|   |   |
|---|---|
| □ | Desalinated |
| □ | Filtered |
| □ | Fresh |
| □ | Potable |",potable,,2,2,10,10,FALSE,,FALSE,,AQA-8464C2H-QP-JUN19.PDF,AQA-8464C2H-W-MS-JUN19.PDF
JUN19,"AQA GCSE Combined Science: Chemistry Paper 2H, 2019",2019,1,01.2,short answer,2,AO2,5.8.1.1,"Describe a test for pure water.
Give the result of the test if the water is pure.
[2 marks]
Test ______________________________
Result ____________________________","boil (water)
(boils) at 100°C

alternative approach
freeze (water) (1)
(freezes) at 0°C (1)
if no other mark awarded, allow 1 mark for evaporate or distil water and no solid left","allow boils at 100◦C for 2 marks
ignore heat
do not accept filter
do not accept incorrect test",2,2,10,10,FALSE,,FALSE,,AQA-8464C2H-QP-JUN19.PDF,AQA-8464C2H-W-MS-JUN19.PDF
JUN19,"AQA GCSE Combined Science: Chemistry Paper 2H, 2019",2019,1,01.3,short answer,4,AO1,"5.10.1.2, 10.2.13","Describe a method to determine the mass of dissolved solids in a 100 cm3 sample of river water.
[4 marks]","Level 2: The design/plan would lead to the production of a valid outcome. All key steps are identified and logically sequenced. 3–4
Level 1: The design/plan would not necessarily lead to a valid outcome. Some steps are identified, but the plan may not be logically sequenced. 1–2
No relevant content 0

Indicative content
• weigh container.
• measure volume (100 cm3) of water into container.
• evaporate / heat until dry.
• weigh container and remaining solids.
• determine mass of dissolved solids
To access Level 2 there should be an indication of using a known volume of water, heating until dry and determining the mass of solid.",,3,3,10,10,FALSE,,FALSE,,AQA-8464C2H-QP-JUN19.PDF,AQA-8464C2H-W-MS-JUN19.PDF
JUN19,"AQA GCSE Combined Science: Chemistry Paper 2H, 2019",2019,1,01.4,calculation,4,AO2,"5.3.2.5, 10.2.13","A sample of river water contains 125 mg per dm3 of dissolved solids.
Calculate the mass of dissolved solids in grams in 250 cm3 of this sample of river water.
Give your answer to 2 significant figures.
[4 marks]
Mass of dissolved solids = ____ g","(conversion of cm3 to dm3)
250/1000 or 0.25 (dm3)
(conversion of mg to g)
125/1000 or 0.125 (g)
0.25 × 0.125 = 0.03125
= 0.031 (g)
an answer of 0.031 (g) scores 4 marks","allow correct calculation from incorrect attempt(s) at conversion
allow an answer correctly rounded to 2 significant figures from an incorrect calculation that uses the values in the question",3,4,10,10,FALSE,,FALSE,,AQA-8464C2H-QP-JUN19.PDF,AQA-8464C2H-W-MS-JUN19.PDF
JUN19,"AQA GCSE Combined Science: Chemistry Paper 2H, 2019",2019,1,01.5,calculation,2,AO2,"5.10.1.2, 10.2.13","A water company allows a maximum of 500 mg per dm3 of sulfate ions in drinking water.
A sample of drinking water contains 44 mg per dm3 of sulfate ions.
Calculate the percentage (%) of the maximum allowed mass of sulfate ions in the sample of drinking water.
[2 marks]
Percentage (%) of the maximum allowed mass = ____ %","44/500 × 100 = 8.8 (%)
an answer of 8.8 (%) or 9 (%) scores 2 marks
allow 9 (%)",,4,5,10,10,FALSE,,FALSE,,AQA-8464C2H-QP-JUN19.PDF,AQA-8464C2H-W-MS-JUN19.PDF
JUN19,"AQA GCSE Combined Science: Chemistry Paper 2H, 2019",2019,2,02.1,short answer,2,AO1,5.9.3.1,"This question is about atmospheric pollutants from fuels.
Fuel burns in a car engine.
Describe how oxides of nitrogen are produced in a car engine.
[2 marks]","high temperatures (in the engine)
enable oxygen and nitrogen (from air) to react",allow combine / bond for react,5,6,10,10,FALSE,,FALSE,,AQA-8464C2H-QP-JUN19.PDF,AQA-8464C2H-W-MS-JUN19.PDF
JUN19,"AQA GCSE Combined Science: Chemistry Paper 2H, 2019",2019,2,02.2,extended response,6,AO3,"5.9.2.2, 5.9.2.4, 5.10.2.1","Table 1 shows the carbon footprint during the manufacture and use of three cars.

Table 1

| Car   | Mass of CO₂ produced during manufacture in kg | Mass of CO₂ produced when driving in kg per km | Total mass of CO₂ produced from manufacture and 40 000 km driving in kg | Total mass of CO₂ produced from manufacture and 100 000 km driving in kg |
|-------|-----------------------------------------------|-----------------------------------------------|-----------------------------------------------------------------------|-------------------------------------------------------------------------|
| Car A | 14 000                                        | 0.123                                         | 18 920                                                                | 26 300                                                                  |
| Car B | 20 000                                        | 0.085                                         | 23 400                                                                | 28 500                                                                  |
| Car C | 23 000                                        | 0.044                                         | 24 760                                                                | 27 400                                                                  |

Evaluate the carbon footprint of the cars.
Use information from Table 1.
[6 marks]","Level 3: A judgement, strongly linked and logically supported by a sufficient range of correct reasons, is given. 5‒6
Level 2: Some logically linked reasons are given. There may also be a simple judgement. 3‒4
Level 1: Relevant points are made. They are not logically linked. 1–2
No relevant content 0

Indicative content
Examples of relevant points might include:
• car C produces the most CO2 during manufacture
• car A produces the most CO2 per km when driving
• car C produces the most CO2 from manufacture and 40,000km when driving
• car B produces the most CO2 from manufacture and 100,000km when driving

Examples of linked statements might include:
• car A produces least CO2 during manufacture, but most CO2 per km
• car C produces most CO2 during manufacture, but least CO2 per km
• car A produces least CO2 during manufacture, but car C produces the least CO2 per km

Examples of judgements might include:
• overall car A has the smallest carbon footprint as it has the smallest CO2 production during manufacture, the smallest mass of CO2 after 40,000km of driving and the smallest mass of CO2 produced after 100,000km of driving.
• car A eventually (after 157,895km) will have the largest carbon footprint because the mass of carbon dioxide produced per km is highest.",,6,7,10,10,FALSE,,TRUE,Table 1,AQA-8464C2H-QP-JUN19.PDF,AQA-8464C2H-W-MS-JUN19.PDF
JUN19,"AQA GCSE Combined Science: Chemistry Paper 2H, 2019",2019,3,03.1,short answer,1,AO1,5.8.1.2,"This question is about chromatography of food colouring.
Food colouring is a formulation.
What is a formulation?
[1 mark]",a mixture designed as a useful product,,7,7,10,10,FALSE,,FALSE,,AQA-8464C2H-QP-JUN19.PDF,AQA-8464C2H-W-MS-JUN19.PDF
JUN19,"AQA GCSE Combined Science: Chemistry Paper 2H, 2019",2019,3,03.2,short answer,2,AO1,5.8.1.3,"Explain how paper chromatography separates the dyes in a food colouring.
Do not give details of how to do the experiment.
[2 marks]","dyes distributed differently between the stationary and mobile phase
(so dyes) move up the paper at different speeds / rates","allow dyes have different solubilities
allow dyes have different forces of attraction for stationary phase
allow dyes have different forces of attraction for mobile phase
allow dyes have different forces of attraction to the paper
allow dyes have different forces of attraction to the solvent
ignore density
allow (so dyes) move different distances up the paper
ignore references to time",7,7,10,10,FALSE,,FALSE,,AQA-8464C2H-QP-JUN19.PDF,AQA-8464C2H-W-MS-JUN19.PDF
